MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,20150,934,0,40361,9090,11643,896,76,0,0,41961,17448,52980,28675,30763
19660,30801,55295,31675,28835,31210,973,0,40341,20150,25810,934,79,0,0,41961,17448,52960,28673,30762
19660,30801,55295,31675,28835,48954,1012,0,37101,31209,39977,972,82,0,0,38741,16111,52958,28671,30761
19660,30801,55295,31675,28835,65535,1092,0,35441,45594,58402,1052,89,0,0,37101,15435,52973,28669,30761
19660,30801,55295,31675,28835,65535,1092,0,33771,63339,65535,1052,89,0,0,35441,14753,53012,28668,30761
19660,30801,55295,31675,28835,65535,1170,0,32091,65535,65535,1131,96,0,0,33771,14068,53078,28667,30762
19660,30801,55295,31675,28835,65535,1209,0,30401,65535,65535,1170,99,0,0,32091,13377,53148,28666,30762
19660,30801,55295,31675,28835,65535,1245,0,28710,65535,65535,1208,102,0,0,30400,12681,53218,28666,30764
19660,30801,55295,31675,28835,65535,1282,0,27020,65535,65535,1245,105,0,0,28710,11984,53288,28666,30764
19660,30801,55295,31675,28835,65535,1316,0,25340,65535,65535,1281,108,0,0,27020,11286,53358,28667,30766
19660,30801,55295,31675,28835,65535,1350,0,23670,65535,65535,1315,111,0,0,25340,10592,53428,28668,30766
19660,30801,55295,31675,28835,65535,1383,0,22010,65535,65535,1349,114,0,0,23670,9900,53498,28669,30767
19660,30801,55295,31675,28835,65535,1416,0,20369,65535,65535,1383,117,0,0,22009,9212,53568,28671,30768
19660,30801,55295,31675,28835,65535,1449,0,18759,65535,65535,1416,120,0,0,20369,8531,53638,28674,30768
19660,30801,55295,31675,28835,65535,1480,0,17169,65535,65535,1448,122,0,0,18759,7862,53708,28676,30769
19660,30801,55295,31675,28835,65535,1512,0,15609,65535,65535,1480,125,0,0,17169,7201,53778,28679,30769
19660,30801,55295,31675,28835,65535,1541,0,14088,65535,65535,1511,128,0,0,15608,6551,53848,28683,30771
19660,30801,55295,31675,28835,65535,1570,0,12608,65535,65535,1541,130,0,0,14088,5916,53918,28687,30772
19660,30801,55295,31675,28835,65535,1598,0,11168,65535,65535,1570,133,0,0,12608,5298,53988,28691,30773
19660,30801,55295,31675,28835,65535,1626,0,9768,65535,65535,1598,135,0,0,11168,4696,54059,28695,30773
19660,30801,55295,31675,28835,65535,1653,0,8418,65535,65535,1626,138,0,0,9768,4110,54129,28700,30774
19660,30801,55295,31675,28835,65535,1679,0,7128,65535,65535,1653,140,0,0,8418,3545,54199,28706,30775
19660,30801,55295,31675,28835,65535,1704,0,5888,65535,65535,1679,142,0,0,7128,3003,54269,28711,30776
19660,30801,55295,31675,28835,65535,1729,0,4708,65535,65535,1704,144,0,0,5888,2482,54339,28717,30776
